,filename,emotion,Features
3397,Crema/1080_IOM_ANG_XX.wav,ANG,"tensor([ 1.0986e-02,  1.1414e-02,  1.1536e-02,  ...,  0.0000e+00,
        -3.0518e-05, -3.0518e-05])"
3398,Crema/1013_IOM_SAD_XX.wav,SAD,"tensor([0.0023, 0.0012, 0.0011,  ..., 0.0000, 0.0000, 0.0000])"
3399,Crema/1002_IWW_DIS_XX.wav,DIS,"tensor([ 1.2512e-03,  1.6479e-03,  2.7466e-03,  ..., -9.1553e-05,
        -2.1362e-04,  0.0000e+00])"
3400,Crema/1091_WSI_FEA_XX.wav,FEA,"tensor([-6.9580e-03, -6.7749e-03, -7.2021e-03,  ..., -3.0518e-05,
        -3.0518e-05, -6.1035e-05])"
3401,Crema/1035_IEO_ANG_LO.wav,ANG,"tensor([-0.0005, -0.0003, -0.0009,  ...,  0.0000,  0.0000,  0.0000])"
3402,Crema/1022_WSI_ANG_XX.wav,ANG,"tensor([ 0.0029,  0.0021,  0.0010,  ..., -0.0180,  0.0654,  0.0458])"
3403,Crema/1049_IWW_SAD_XX.wav,SAD,"tensor([-0.0037, -0.0053, -0.0052,  ...,  0.0000,  0.0000,  0.0000])"
3404,Crema/1031_IEO_DIS_MD.wav,DIS,"tensor([6.1035e-05, 5.7678e-03, 6.3171e-03,  ..., 1.2207e-04, 9.1553e-05,
        6.1035e-05])"
3405,Crema/1085_MTI_FEA_XX.wav,FEA,"tensor([0.0057, 0.0056, 0.0054,  ..., 0.0000, 0.0000, 0.0000])"
3406,Crema/1069_TAI_DIS_XX.wav,DIS,"tensor([0.0022, 0.0003, 0.0002,  ..., 0.0000, 0.0000, 0.0000])"
3407,Crema/1051_ITH_FEA_XX.wav,FEA,"tensor([-9.0637e-03, -8.9722e-03, -8.3008e-03,  ..., -9.1553e-05,
         0.0000e+00,  0.0000e+00])"
3408,Crema/1089_DFA_ANG_XX.wav,ANG,"tensor([ 0.0002,  0.0002, -0.0005,  ...,  0.0000,  0.0000,  0.0000])"
3409,Crema/1068_MTI_FEA_XX.wav,FEA,"tensor([ 2.9907e-03,  3.7231e-03,  4.1199e-03,  ..., -6.1035e-05,
        -9.1553e-05, -9.1553e-05])"
3410,Crema/1020_ITH_HAP_XX.wav,HAP,"tensor([-4.2725e-03, -4.6692e-03, -2.6855e-03,  ...,  6.1035e-05,
         3.0518e-05,  3.0518e-05])"
3411,Crema/1042_IOM_DIS_XX.wav,DIS,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
3412,Crema/1003_MTI_ANG_XX.wav,ANG,"tensor([ 0.0006, -0.0005, -0.0021,  ..., -0.0149, -0.0032,  0.0142])"
3413,Crema/1046_TIE_FEA_XX.wav,FEA,"tensor([4.4250e-03, 3.4180e-03, 3.2043e-03,  ..., 0.0000e+00, 9.1553e-05,
        3.0518e-05])"
3414,Crema/1055_IEO_HAP_MD.wav,HAP,"tensor([-3.2959e-03, -3.1433e-03, -2.4719e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
3415,Crema/1028_IWL_ANG_XX.wav,ANG,"tensor([ 5.1880e-04, -6.1035e-04, -3.0518e-05,  ..., -1.8311e-04,
        -1.5259e-04, -1.2207e-04])"
3416,Crema/1069_ITH_FEA_XX.wav,FEA,"tensor([ 2.2888e-03,  3.9368e-03,  3.6926e-03,  ..., -3.0518e-05,
         0.0000e+00,  9.1553e-05])"
3417,Crema/1008_TIE_ANG_XX.wav,ANG,"tensor([0.0012, 0.0010, 0.0016,  ..., 0.0000, 0.0000, 0.0000])"
3418,Crema/1045_MTI_SAD_XX.wav,SAD,"tensor([ 3.0212e-03,  4.3945e-03,  3.4790e-03,  ...,  6.1035e-05,
        -1.2207e-04,  0.0000e+00])"
3419,Crema/1002_WSI_HAP_XX.wav,HAP,"tensor([-0.0020, -0.0023, -0.0009,  ...,  0.0000,  0.0000,  0.0000])"
3420,Crema/1006_IOM_HAP_XX.wav,HAP,"tensor([-0.0002,  0.0003,  0.0004,  ...,  0.0000,  0.0000,  0.0000])"
3421,Crema/1047_DFA_DIS_XX.wav,DIS,"tensor([-1.3855e-02, -1.3580e-02, -1.2726e-02,  ..., -1.2207e-04,
        -1.5259e-04, -9.1553e-05])"
3422,Crema/1081_IWL_NEU_XX.wav,NEU,"tensor([-4.1504e-03, -3.2959e-03, -3.1128e-03,  ..., -3.0518e-05,
        -1.5259e-04, -2.1362e-04])"
3423,Crema/1059_IWL_FEA_XX.wav,FEA,"tensor([ 5.2795e-03,  4.7302e-03,  3.5400e-03,  ..., -3.0518e-05,
        -1.5259e-04,  3.0518e-05])"
3424,Crema/1078_IWL_ANG_XX.wav,ANG,"tensor([-0.0073, -0.0088, -0.0083,  ...,  0.0000,  0.0000,  0.0000])"
3425,Crema/1014_ITH_ANG_XX.wav,ANG,"tensor([-4.8218e-03, -5.2185e-03, -5.0659e-03,  ...,  3.0518e-05,
         0.0000e+00,  3.0518e-05])"
3426,Crema/1049_IEO_FEA_LO.wav,FEA,"tensor([0.0062, 0.0061, 0.0067,  ..., 0.0002, 0.0002, 0.0003])"
3427,Crema/1003_ITS_FEA_XX.wav,FEA,"tensor([-0.0043, -0.0024, -0.0023,  ...,  0.0000,  0.0000,  0.0000])"
3428,Crema/1068_TAI_NEU_XX.wav,NEU,"tensor([7.6294e-03, 7.2937e-03, 7.0801e-03,  ..., 0.0000e+00, 0.0000e+00,
        6.1035e-05])"
3429,Crema/1056_MTI_HAP_XX.wav,HAP,"tensor([-0.0061, -0.0056, -0.0062,  ...,  0.0005,  0.0005,  0.0005])"
3430,Crema/1048_TSI_HAP_XX.wav,HAP,"tensor([-0.0009, -0.0009, -0.0007,  ...,  0.0000,  0.0000,  0.0000])"
3431,Crema/1081_TAI_HAP_XX.wav,HAP,"tensor([ 0.0000,  0.0000,  0.0000,  ..., -0.0003, -0.0002, -0.0002])"
3432,Crema/1024_ITH_SAD_XX.wav,SAD,"tensor([-0.0046, -0.0041, -0.0034,  ...,  0.0000,  0.0000,  0.0000])"
3433,Crema/1051_TSI_FEA_XX.wav,FEA,"tensor([-5.6763e-03, -4.7607e-03, -5.4321e-03,  ...,  3.0518e-05,
         0.0000e+00,  0.0000e+00])"
3434,Crema/1064_IOM_DIS_XX.wav,DIS,"tensor([-1.2817e-03, -1.1597e-03,  2.1362e-04,  ...,  3.0518e-05,
         0.0000e+00,  0.0000e+00])"
3435,Crema/1012_IEO_SAD_LO.wav,SAD,"tensor([-1.4954e-03, -3.0518e-05, -1.5259e-04,  ..., -6.1035e-05,
        -1.2207e-04, -1.2207e-04])"
3436,Crema/1060_IOM_FEA_XX.wav,FEA,"tensor([0.0042, 0.0039, 0.0033,  ..., 0.0000, 0.0000, 0.0000])"
3437,Crema/1011_IWW_HAP_XX.wav,HAP,"tensor([-0.0027, -0.0022, -0.0020,  ...,  0.0000,  0.0000,  0.0000])"
3438,Crema/1089_MTI_FEA_XX.wav,FEA,"tensor([0.0057, 0.0054, 0.0056,  ..., 0.0000, 0.0000, 0.0000])"
3439,Crema/1004_MTI_DIS_XX.wav,DIS,"tensor([-7.5378e-03, -7.4158e-03, -7.3242e-03,  ..., -1.8311e-04,
        -6.1035e-05,  6.1035e-05])"
3440,Crema/1065_MTI_NEU_XX.wav,NEU,"tensor([-0.0061, -0.0059, -0.0059,  ...,  0.0000,  0.0000,  0.0000])"
3441,Crema/1044_DFA_SAD_XX.wav,SAD,"tensor([ 0.0062,  0.0059,  0.0060,  ..., -0.0003, -0.0004, -0.0005])"
3442,Crema/1071_DFA_FEA_XX.wav,FEA,"tensor([ 9.0332e-03,  9.5215e-03,  9.0637e-03,  ..., -3.0518e-05,
        -3.0518e-05,  0.0000e+00])"
3443,Crema/1075_TIE_FEA_XX.wav,FEA,"tensor([ 7.0801e-03,  5.9509e-03,  5.6763e-03,  ...,  3.0518e-05,
         0.0000e+00, -3.0518e-05])"
3444,Crema/1017_TIE_SAD_XX.wav,SAD,"tensor([ 0.0002, -0.0007,  0.0006,  ...,  0.0000,  0.0000,  0.0000])"
3445,Crema/1068_IEO_FEA_HI.wav,FEA,"tensor([-6.4697e-03, -6.1951e-03, -7.2632e-03,  ..., -3.0518e-05,
         0.0000e+00,  0.0000e+00])"
3446,Crema/1037_IOM_NEU_XX.wav,NEU,"tensor([0.0022, 0.0024, 0.0009,  ..., 0.0000, 0.0000, 0.0000])"
3447,Crema/1086_WSI_HAP_XX.wav,HAP,"tensor([0.0034, 0.0034, 0.0037,  ..., 0.0000, 0.0000, 0.0000])"
3448,Crema/1019_IWW_DIS_XX.wav,DIS,"tensor([-0.0019, -0.0028, -0.0043,  ..., -0.0002, -0.0002, -0.0002])"
3449,Crema/1024_ITS_SAD_XX.wav,SAD,"tensor([0.0066, 0.0063, 0.0064,  ..., 0.0000, 0.0000, 0.0000])"
3450,Crema/1010_MTI_DIS_XX.wav,DIS,"tensor([ 0.0004,  0.0011,  0.0014,  ..., -0.0004, -0.0005, -0.0007])"
3451,Crema/1012_IOM_DIS_XX.wav,DIS,"tensor([-0.0096, -0.0082, -0.0078,  ...,  0.0000,  0.0000,  0.0000])"
3452,Crema/1016_TAI_DIS_XX.wav,DIS,"tensor([-0.0126, -0.0126, -0.0131,  ...,  0.0000,  0.0000,  0.0000])"
3453,Crema/1079_IEO_DIS_LO.wav,DIS,"tensor([0.0059, 0.0051, 0.0051,  ..., 0.0000, 0.0000, 0.0000])"
3454,Crema/1072_IWL_HAP_XX.wav,HAP,"tensor([-0.0004, -0.0006,  0.0004,  ...,  0.0000,  0.0000,  0.0000])"
3455,Crema/1082_IEO_HAP_HI.wav,HAP,"tensor([-2.4414e-04,  1.8311e-04,  9.1553e-05,  ...,  0.0000e+00,
         0.0000e+00,  0.0000e+00])"
3456,Crema/1083_DFA_ANG_XX.wav,ANG,"tensor([-0.0002, -0.0007, -0.0005,  ...,  0.0000,  0.0000,  0.0000])"
3457,Crema/1026_ITS_SAD_XX.wav,SAD,"tensor([ 8.2397e-04, -2.4414e-04, -8.5449e-04,  ..., -6.1035e-05,
        -3.0518e-05,  3.0518e-05])"
3458,Crema/1064_DFA_SAD_XX.wav,SAD,"tensor([2.3193e-03, 2.3499e-03, 2.4109e-03,  ..., 9.1553e-05, 0.0000e+00,
        9.1553e-05])"
3459,Crema/1001_IOM_DIS_XX.wav,DIS,"tensor([ 1.6785e-03,  1.7700e-03,  2.0142e-03,  ...,  3.0518e-05,
        -3.0518e-05,  3.0518e-05])"
3460,Crema/1088_IEO_ANG_MD.wav,ANG,"tensor([0.0019, 0.0017, 0.0022,  ..., 0.0000, 0.0000, 0.0000])"
3461,Crema/1057_IWL_FEA_XX.wav,FEA,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
3462,Crema/1061_ITS_HAP_XX.wav,HAP,"tensor([-1.1597e-03, -8.8501e-04, -1.8921e-03,  ...,  3.0518e-05,
         3.0518e-05,  3.0518e-05])"
3463,Crema/1053_TIE_HAP_XX.wav,HAP,"tensor([0.0014, 0.0011, 0.0012,  ..., 0.0000, 0.0000, 0.0000])"
3464,Crema/1074_IEO_DIS_HI.wav,DIS,"tensor([-0.0019, -0.0033, -0.0033,  ...,  0.0000,  0.0000,  0.0000])"
3465,Crema/1007_DFA_FEA_XX.wav,FEA,"tensor([9.2468e-03, 8.6365e-03, 7.9651e-03,  ..., 0.0000e+00, 3.0518e-05,
        3.0518e-05])"
3466,Crema/1054_ITS_DIS_XX.wav,DIS,"tensor([0.0023, 0.0035, 0.0041,  ..., 0.0000, 0.0000, 0.0000])"
3467,Crema/1086_TAI_HAP_XX.wav,HAP,"tensor([-4.4861e-03, -4.5776e-03, -4.6387e-03,  ..., -3.0518e-05,
         0.0000e+00,  6.1035e-05])"
3468,Crema/1070_TIE_FEA_XX.wav,FEA,"tensor([0.0082, 0.0076, 0.0074,  ..., 0.0000, 0.0000, 0.0000])"
3469,Crema/1009_IOM_NEU_XX.wav,NEU,"tensor([ 4.8218e-03,  4.7607e-03,  4.2725e-03,  ...,  1.2207e-04,
        -9.1553e-05, -2.7466e-04])"
3470,Crema/1036_MTI_HAP_XX.wav,HAP,"tensor([-1.1505e-02, -1.1108e-02, -1.0315e-02,  ..., -6.1035e-05,
        -3.0518e-05, -3.0518e-05])"
3471,Crema/1019_IEO_SAD_LO.wav,SAD,"tensor([ 4.4861e-03,  4.0283e-03,  3.2043e-03,  ...,  9.1553e-05,
        -3.0518e-05,  3.0518e-05])"
3472,Crema/1051_WSI_HAP_XX.wav,HAP,"tensor([0.0000e+00, 0.0000e+00, 0.0000e+00,  ..., 6.1035e-05, 0.0000e+00,
        0.0000e+00])"
3473,Crema/1003_TAI_HAP_XX.wav,HAP,"tensor([0.0084, 0.0073, 0.0065,  ..., 0.0000, 0.0000, 0.0000])"
3474,Crema/1023_IWW_HAP_XX.wav,HAP,"tensor([0.0024, 0.0023, 0.0016,  ..., 0.0000, 0.0000, 0.0000])"
3475,Crema/1069_WSI_FEA_XX.wav,FEA,"tensor([3.1128e-03, 3.0823e-03, 2.8992e-03,  ..., 9.1553e-05, 9.1553e-05,
        1.2207e-04])"
3476,Crema/1015_ITH_SAD_XX.wav,SAD,"tensor([-0.0095, -0.0095, -0.0092,  ...,  0.0000,  0.0000,  0.0000])"
3477,Crema/1069_ITH_SAD_XX.wav,SAD,"tensor([5.5542e-03, 4.9744e-03, 4.2419e-03,  ..., 6.1035e-05, 0.0000e+00,
        0.0000e+00])"
3478,Crema/1028_IEO_ANG_LO.wav,ANG,"tensor([ 0.0017,  0.0012,  0.0011,  ..., -0.0002, -0.0002, -0.0002])"
3479,Crema/1074_IEO_FEA_MD.wav,FEA,"tensor([-6.1035e-04, -2.1362e-04, -6.1035e-05,  ...,  6.1035e-05,
         6.1035e-05,  6.1035e-05])"
3480,Crema/1026_IWW_ANG_XX.wav,ANG,"tensor([-0.0045, -0.0038, -0.0037,  ...,  0.0000,  0.0000,  0.0000])"
3481,Crema/1023_TIE_HAP_XX.wav,HAP,"tensor([-0.0134, -0.0137, -0.0139,  ...,  0.0005,  0.0005,  0.0000])"
3482,Crema/1024_MTI_HAP_XX.wav,HAP,"tensor([0.0045, 0.0048, 0.0054,  ..., 0.0000, 0.0000, 0.0000])"
3483,Crema/1056_ITH_NEU_XX.wav,NEU,"tensor([ 3.7842e-03,  3.2349e-03,  2.9602e-03,  ..., -9.1553e-05,
        -1.2207e-04, -6.1035e-05])"
3484,Crema/1074_ITH_DIS_XX.wav,DIS,"tensor([0.0051, 0.0055, 0.0056,  ..., 0.0000, 0.0000, 0.0000])"
3485,Crema/1054_IWL_SAD_XX.wav,SAD,"tensor([-0.0004, -0.0006, -0.0007,  ...,  0.0000,  0.0000,  0.0000])"
3486,Crema/1066_IOM_NEU_XX.wav,NEU,"tensor([ 0.0131,  0.0127,  0.0123,  ..., -0.0002, -0.0002,  0.0000])"
3487,Crema/1064_MTI_NEU_XX.wav,NEU,"tensor([0.0004, 0.0002, 0.0005,  ..., 0.0000, 0.0000, 0.0000])"
3488,Crema/1040_IOM_SAD_XX.wav,SAD,"tensor([-0.0067, -0.0059, -0.0051,  ...,  0.0000,  0.0000,  0.0000])"
3489,Crema/1066_WSI_NEU_XX.wav,NEU,"tensor([0.0086, 0.0095, 0.0101,  ..., 0.0000, 0.0000, 0.0000])"
3490,Crema/1089_MTI_SAD_XX.wav,SAD,"tensor([0.0019, 0.0026, 0.0025,  ..., 0.0000, 0.0000, 0.0000])"
3491,Crema/1085_IOM_SAD_XX.wav,SAD,"tensor([-0.0015, -0.0022, -0.0021,  ..., -0.0001, -0.0002, -0.0002])"
3492,Crema/1001_IWL_NEU_XX.wav,NEU,"tensor([-0.0016, -0.0013, -0.0014,  ...,  0.0000,  0.0000,  0.0000])"
3493,Crema/1015_IOM_HAP_XX.wav,HAP,"tensor([-1.2207e-04, -1.0986e-03, -8.2397e-04,  ..., -1.8311e-04,
        -1.2207e-04, -6.1035e-05])"
3494,Crema/1075_MTI_ANG_XX.wav,ANG,"tensor([0.0024, 0.0022, 0.0016,  ..., 0.0000, 0.0000, 0.0000])"
3495,Crema/1066_TAI_FEA_XX.wav,FEA,"tensor([ 0.0000e+00,  0.0000e+00,  0.0000e+00,  ..., -9.1553e-05,
        -1.2207e-04,  0.0000e+00])"
3496,Crema/1020_IWW_DIS_XX.wav,DIS,"tensor([0.0123, 0.0122, 0.0116,  ..., 0.0000, 0.0000, 0.0000])"
3497,Crema/1032_WSI_HAP_XX.wav,HAP,"tensor([0.0026, 0.0032, 0.0037,  ..., 0.0000, 0.0000, 0.0000])"
3498,Crema/1038_IWL_DIS_XX.wav,DIS,"tensor([ 3.0518e-03,  4.2114e-03,  4.3640e-03,  ..., -9.1553e-05,
        -1.5259e-04, -1.2207e-04])"
3499,Crema/1074_TSI_NEU_XX.wav,NEU,"tensor([-5.4932e-04, -3.9673e-04,  5.7983e-04,  ...,  0.0000e+00,
         0.0000e+00,  3.0518e-05])"
3500,Crema/1031_DFA_NEU_XX.wav,NEU,"tensor([1.1963e-02, 1.1169e-02, 1.1505e-02,  ..., 3.0518e-05, 3.0518e-05,
        3.0518e-05])"
3501,Crema/1052_ITH_NEU_XX.wav,NEU,"tensor([0.0035, 0.0038, 0.0037,  ..., 0.0000, 0.0000, 0.0000])"
3502,Crema/1013_IWW_FEA_XX.wav,FEA,"tensor([0.0017, 0.0015, 0.0016,  ..., 0.0000, 0.0000, 0.0000])"
3503,Crema/1079_ITH_FEA_XX.wav,FEA,"tensor([-2.8992e-03, -1.5869e-03, -8.8501e-04,  ...,  3.0518e-05,
         6.1035e-05,  6.1035e-05])"
3504,Crema/1011_TAI_FEA_XX.wav,FEA,"tensor([-3.1128e-03, -2.9297e-03, -3.9978e-03,  ..., -6.1035e-05,
        -6.1035e-05, -6.1035e-05])"
3505,Crema/1038_DFA_ANG_XX.wav,ANG,"tensor([ 1.8921e-03,  1.9836e-03,  2.5940e-03,  ..., -3.0518e-05,
         1.2207e-04,  3.0518e-05])"
3506,Crema/1082_TIE_FEA_XX.wav,FEA,"tensor([ 8.2397e-04,  2.4414e-04, -3.0518e-05,  ...,  0.0000e+00,
         0.0000e+00,  0.0000e+00])"
3507,Crema/1063_IWW_DIS_XX.wav,DIS,"tensor([0.0084, 0.0090, 0.0095,  ..., 0.0000, 0.0000, 0.0000])"
3508,Crema/1049_TSI_FEA_XX.wav,FEA,"tensor([0.0028, 0.0037, 0.0028,  ..., 0.0000, 0.0000, 0.0000])"
3509,Crema/1020_TIE_NEU_XX.wav,NEU,"tensor([0.0022, 0.0025, 0.0026,  ..., 0.0000, 0.0000, 0.0000])"
3510,Crema/1089_IEO_DIS_MD.wav,DIS,"tensor([0.0000e+00, 0.0000e+00, 0.0000e+00,  ..., 6.1035e-05, 3.0518e-05,
        6.1035e-05])"
3511,Crema/1022_TSI_NEU_XX.wav,NEU,"tensor([-0.0021, -0.0018, -0.0016,  ..., -0.0004, -0.0002, -0.0002])"
3512,Crema/1071_TSI_DIS_XX.wav,DIS,"tensor([0.0005, 0.0005, 0.0012,  ..., 0.0000, 0.0000, 0.0000])"
3513,Crema/1019_TSI_DIS_XX.wav,DIS,"tensor([0.0013, 0.0011, 0.0010,  ..., 0.0000, 0.0000, 0.0000])"
3514,Crema/1089_ITH_NEU_XX.wav,NEU,"tensor([ 0.0005,  0.0008,  0.0013,  ..., -0.0001, -0.0002,  0.0000])"
3515,Crema/1066_IEO_SAD_LO.wav,SAD,"tensor([0.0002, 0.0002, 0.0008,  ..., 0.0000, 0.0000, 0.0000])"
3516,Crema/1007_ITS_SAD_XX.wav,SAD,"tensor([-3.8147e-03, -3.6316e-03, -2.7771e-03,  ...,  1.5259e-04,
         3.0518e-05,  1.8311e-04])"
3517,Crema/1017_IEO_HAP_HI.wav,HAP,"tensor([ 0.0136,  0.0130,  0.0126,  ..., -0.0002, -0.0002, -0.0003])"
3518,Crema/1061_ITS_FEA_XX.wav,FEA,"tensor([-1.6174e-03, -1.7090e-03, -3.3264e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
3519,Crema/1055_DFA_DIS_XX.wav,DIS,"tensor([-0.0066, -0.0081, -0.0078,  ...,  0.0000,  0.0000,  0.0000])"
3520,Crema/1058_IWW_ANG_XX.wav,ANG,"tensor([4.7607e-03, 4.3640e-03, 3.9978e-03,  ..., 3.0518e-05, 0.0000e+00,
        0.0000e+00])"
3521,Crema/1052_TAI_DIS_XX.wav,DIS,"tensor([ 5.9204e-03,  6.2561e-03,  6.1340e-03,  ..., -3.0518e-05,
         3.0518e-05,  0.0000e+00])"
3522,Crema/1073_DFA_SAD_XX.wav,SAD,"tensor([0.0026, 0.0035, 0.0037,  ..., 0.0000, 0.0000, 0.0000])"
3523,Crema/1089_IEO_FEA_LO.wav,FEA,"tensor([ 1.3428e-03,  1.2512e-03,  7.9346e-04,  ..., -6.1035e-05,
        -6.1035e-05, -9.1553e-05])"
3524,Crema/1028_MTI_HAP_XX.wav,HAP,"tensor([9.5520e-03, 1.1902e-02, 1.0834e-02,  ..., 6.1035e-05, 6.1035e-05,
        9.1553e-05])"
3525,Crema/1069_ITS_HAP_XX.wav,HAP,"tensor([0.0085, 0.0083, 0.0091,  ..., 0.0000, 0.0000, 0.0000])"
3526,Crema/1011_ITS_ANG_XX.wav,ANG,"tensor([-2.5024e-03, -3.5095e-03, -3.8757e-03,  ...,  0.0000e+00,
         0.0000e+00, -3.0518e-05])"
3527,Crema/1059_ITH_HAP_XX.wav,HAP,"tensor([ 0.0041,  0.0051,  0.0049,  ..., -0.0003, -0.0006,  0.0005])"
3528,Crema/1024_IWW_ANG_XX.wav,ANG,"tensor([-0.0048, -0.0053, -0.0062,  ...,  0.0000,  0.0000,  0.0000])"
3529,Crema/1029_IWW_SAD_XX.wav,SAD,"tensor([-0.0026, -0.0039, -0.0047,  ...,  0.0000,  0.0000,  0.0000])"
3530,Crema/1043_IWL_NEU_XX.wav,NEU,"tensor([-5.0964e-03, -3.8452e-03, -2.4414e-03,  ..., -6.1035e-05,
        -3.0518e-05,  0.0000e+00])"
3531,Crema/1048_TAI_FEA_XX.wav,FEA,"tensor([-6.1035e-05, -8.5449e-04, -1.5564e-03,  ...,  3.0518e-05,
         3.0518e-05,  3.0518e-05])"
3532,Crema/1078_IEO_FEA_HI.wav,FEA,"tensor([0.0048, 0.0033, 0.0028,  ..., 0.0000, 0.0000, 0.0000])"
3533,Crema/1020_TAI_FEA_XX.wav,FEA,"tensor([-0.0086, -0.0087, -0.0081,  ..., -0.0001, -0.0002, -0.0002])"
3534,Crema/1068_IOM_DIS_XX.wav,DIS,"tensor([-6.7139e-04,  5.7983e-04,  3.6621e-04,  ..., -9.1553e-05,
        -1.5259e-04, -3.6621e-04])"
3535,Crema/1060_WSI_SAD_XX.wav,SAD,"tensor([-0.0005, -0.0008, -0.0024,  ...,  0.0000,  0.0000,  0.0000])"
3536,Crema/1089_TAI_NEU_XX.wav,NEU,"tensor([0.0009, 0.0005, 0.0011,  ..., 0.0000, 0.0000, 0.0000])"
3537,Crema/1065_ITS_HAP_XX.wav,HAP,"tensor([-4.6082e-03, -3.4180e-03, -2.6245e-03,  ...,  6.1035e-05,
         3.0518e-05,  0.0000e+00])"
3538,Crema/1043_DFA_NEU_XX.wav,NEU,"tensor([-0.0074, -0.0074, -0.0069,  ...,  0.0000,  0.0000,  0.0000])"
3539,Crema/1073_ITS_HAP_XX.wav,HAP,"tensor([0.0046, 0.0040, 0.0033,  ..., 0.0000, 0.0000, 0.0000])"
3540,Crema/1061_MTI_SAD_XX.wav,SAD,"tensor([-0.0046, -0.0049, -0.0045,  ...,  0.0000,  0.0000,  0.0000])"
3541,Crema/1064_IEO_SAD_HI.wav,SAD,"tensor([0.0026, 0.0030, 0.0026,  ..., 0.0001, 0.0000, 0.0000])"
3542,Crema/1079_DFA_NEU_XX.wav,NEU,"tensor([-0.0088, -0.0096, -0.0094,  ...,  0.0000,  0.0000,  0.0000])"
3543,Crema/1001_IEO_SAD_LO.wav,SAD,"tensor([-0.0045, -0.0049, -0.0065,  ...,  0.0000,  0.0000,  0.0000])"
3544,Crema/1090_TSI_NEU_XX.wav,NEU,"tensor([-3.1433e-03, -2.2278e-03, -1.9226e-03,  ..., -9.1553e-05,
        -9.1553e-05, -1.5259e-04])"
3545,Crema/1042_MTI_DIS_XX.wav,DIS,"tensor([-0.0044, -0.0046, -0.0049,  ...,  0.0000,  0.0000,  0.0000])"
3546,Crema/1004_MTI_SAD_XX.wav,SAD,"tensor([0.0008, 0.0009, 0.0010,  ..., 0.0000, 0.0000, 0.0000])"
3547,Crema/1087_TAI_NEU_XX.wav,NEU,"tensor([-3.6011e-03, -3.4485e-03, -3.2959e-03,  ..., -6.1035e-05,
         3.0518e-05,  3.0518e-05])"
3548,Crema/1021_IEO_FEA_HI.wav,FEA,"tensor([0.0025, 0.0033, 0.0035,  ..., 0.0004, 0.0009, 0.0000])"
3549,Crema/1082_IOM_DIS_XX.wav,DIS,"tensor([-1.1597e-03, -1.8616e-03, -1.5869e-03,  ...,  9.1553e-05,
         9.1553e-05,  6.1035e-05])"
3550,Crema/1048_IWL_DIS_XX.wav,DIS,"tensor([-1.4648e-03, -9.4604e-04, -4.2725e-04,  ...,  0.0000e+00,
         0.0000e+00, -3.0518e-05])"
3551,Crema/1001_IEO_DIS_HI.wav,DIS,"tensor([ 6.7444e-03,  6.1646e-03,  4.7607e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
3552,Crema/1073_MTI_HAP_XX.wav,HAP,"tensor([-5.8899e-03, -5.0964e-03, -5.9509e-03,  ...,  0.0000e+00,
         3.0518e-05,  0.0000e+00])"
3553,Crema/1083_IEO_HAP_HI.wav,HAP,"tensor([-0.0036, -0.0036, -0.0029,  ...,  0.0000,  0.0000,  0.0000])"
3554,Crema/1024_IOM_SAD_XX.wav,SAD,"tensor([ 3.8757e-03,  3.2349e-03,  3.2959e-03,  ..., -3.0518e-05,
         0.0000e+00,  0.0000e+00])"
3555,Crema/1005_IWW_FEA_XX.wav,FEA,"tensor([6.9580e-03, 8.3923e-03, 8.3313e-03,  ..., 3.0518e-05, 3.0518e-05,
        0.0000e+00])"
3556,Crema/1023_IOM_FEA_XX.wav,FEA,"tensor([ 0.0000,  0.0000,  0.0000,  ..., -0.0004, -0.0003, -0.0003])"
3557,Crema/1051_IOM_SAD_XX.wav,SAD,"tensor([-0.0017, -0.0020, -0.0026,  ..., -0.0004, -0.0004,  0.0000])"
3558,Crema/1044_IWW_HAP_XX.wav,HAP,"tensor([-1.0681e-03, -1.6785e-03, -1.4343e-03,  ...,  6.1035e-05,
         6.1035e-05,  6.1035e-05])"
3559,Crema/1022_IEO_SAD_LO.wav,SAD,"tensor([-0.0057, -0.0055, -0.0058,  ...,  0.0002,  0.0002,  0.0001])"
3560,Crema/1068_ITH_SAD_XX.wav,SAD,"tensor([ 2.6245e-03,  3.5095e-03,  2.7466e-03,  ..., -9.1553e-05,
        -1.2207e-04, -1.5259e-04])"
3561,Crema/1036_DFA_FEA_XX.wav,FEA,"tensor([-0.0063, -0.0055, -0.0057,  ...,  0.0000,  0.0000,  0.0000])"
3562,Crema/1079_ITH_ANG_XX.wav,ANG,"tensor([1.9226e-03, 2.7161e-03, 2.8687e-03,  ..., 0.0000e+00, 0.0000e+00,
        3.0518e-05])"
3563,Crema/1084_ITH_HAP_XX.wav,HAP,"tensor([0.0044, 0.0041, 0.0041,  ..., 0.0000, 0.0000, 0.0000])"
3564,Crema/1025_IWL_DIS_XX.wav,DIS,"tensor([-0.0007, -0.0013, -0.0003,  ..., -0.0001,  0.0000,  0.0000])"
